80,90,95,99
0.010363847314088015,0.014963984048459777,0.018493366443172565,0.04275158172642067
1985.0,1986.0,1986.0,1989.0
2024.0,2024.0,2024.0,2024.0
34.0,36.0,38.0,41.0
1.5270103985646957,1.9886265165422756,2.3407587986831757,3.721798101038159
1.839198350911289,2.7089422792107154,3.003115968312201,4.130029453385856
2.7400767331470455,3.5702531035674383,3.912337869478467,6.187149106909899
3.5822032983160454,4.350384648987429,5.352547832189437,7.572652427859925
1.7076857413983682,2.1666290970383217,2.6954501441903975,3.5299492462420776
1.9576298148604359,2.516417804700481,3.147917218276957,4.107758016379075
2.7882458289382583,3.510560984802332,4.1124709802526045,5.981611571976231
3.4880260921852226,4.240198037085761,5.226564407188415,7.788045050512665
0.6658243217271789,0.8350385373499472,0.998916266083075,1.3191170538870027
1.0060034238415139,1.1138067742164592,1.2528106198743505,1.3676206223326268
0.3333255588474282,0.3773040190215511,0.461716835585551,0.7133321210730896
0.17394986119687195,0.19093059073705865,0.2321811349528642,0.35440794692679
0.26689282845963014,0.3960254359089985,0.4160002148483821,0.5879757118635869
0.7372447466125247,0.9482984421718279,1.1835590071764077,1.45453438904016
1.0060034238415139,1.1138067742164592,1.2528106198743505,1.3676206223326268
2.140788727917048,2.9309782463582046,3.570644621924899,4.405455140672369
0.4633993254343991,0.6039544861141835,0.7798065203188496,0.978889152969387
13.938085524190072,18.149610047065387,22.929167129198376,33.15834342759826
1.8828262486582759,2.230662711852702,2.666593836278052,3.8026713831939567
0.03511175395322559,0.04227042427566789,0.04748444643364601,0.06143666929572827
0.6801774902661251,0.9004135734452312,1.0624004140096468,1.263082492061078
0.48912077016757305,0.5201157891785355,0.5849024952542408,0.7814324222204982
0.2682942461531778,0.3438314149202264,0.4359647361149731,0.6777442940884695
0.0382126007568393,0.041342058633802914,0.05197175681443966,0.05579766845112499
0.178580202105306,0.21214340784862973,0.2638302795183103,0.3233293538914435
0.056081973575831334,0.07010948871671197,0.09467331449667782,0.14112602062194846
0.03782973507095222,0.04759594473636375,0.06245197820757531,0.0867421641277677
0.13856563963124024,0.19200603284929274,0.2741054592581449,0.41293910644352805
