,80,90,95,99
dt_median_26_days_IntHigh_2030,5.0,6.0,7.0,8.0
dt_median_26_days_High_2030,4.0,5.0,6.0,7.5
dt_median_26_days_Low_2040,14.5,17.05000000000001,20.0,31.004999999999995
dt_median_26_days_IntLow_2040,8.5,10.0,12.0,15.004999999999995
dt_median_26_days_Int_2040,5.5,6.5,8.0,9.509999999999991
dt_median_26_days_IntHigh_2040,4.0,5.0,6.0,7.0049999999999955
dt_median_26_days_High_2040,3.0,3.5,5.0,6.0
dt_median_26_days_Low_2050,16.0,20.5,23.5,31.529999999999973
dt_median_26_days_IntLow_2050,8.0,10.0,12.0,15.0
dt_median_26_days_Int_2050,5.0,6.0,7.0,9.0
dt_median_26_days_IntHigh_2050,3.0,3.5,5.0,6.5
dt_median_26_days_High_2050,2.0,3.0,3.5,5.0049999999999955
dt_median_26_days_Low_2060,17.0,21.0,26.0,34.51999999999998
dt_median_26_days_IntLow_2060,8.0,9.5,12.5,16.0
dt_median_26_days_Int_2060,4.0,5.0,6.5,8.0
dt_median_26_days_IntHigh_2060,3.0,3.0,4.0,6.0
dt_median_26_days_High_2060,2.0,2.0,3.0,4.0
dt_median_50_days_Low_2020,16.0,18.5,21.0,35.0
dt_median_50_days_IntLow_2020,10.5,12.0,14.0,18.0
dt_median_50_days_Int_2020,7.0,8.5,10.0,12.5
dt_median_50_days_IntHigh_2020,6.0,7.0,8.0,10.0
dt_median_50_days_High_2020,5.0,6.0,7.0,9.0
dt_median_50_days_Low_2030,18.0,20.0,23.5,38.5
dt_median_50_days_IntLow_2030,11.0,12.5,14.0,18.0
dt_median_50_days_Int_2030,7.0,8.0,9.0,11.504999999999995
dt_median_50_days_IntHigh_2030,5.0,6.5,7.0,9.0
dt_median_50_days_High_2030,4.0,5.0,6.0,8.0
dt_median_50_days_Low_2040,20.0,23.0,26.5,38.004999999999995
dt_median_50_days_IntLow_2040,10.5,12.0,14.0,18.0
dt_median_50_days_Int_2040,6.0,7.050000000000011,8.5,11.0
dt_median_50_days_IntHigh_2040,5.0,5.0,6.0,8.0
dt_median_50_days_High_2040,3.5,4.0,5.0,7.0
dt_median_50_days_Low_2050,21.5,25.0,29.0,41.504999999999995
dt_median_50_days_IntLow_2050,10.0,12.0,14.0,18.004999999999995
dt_median_50_days_Int_2050,6.0,7.0,8.0,9.504999999999995
dt_median_50_days_IntHigh_2050,3.6000000000000227,4.0,5.0,7.0
dt_median_50_days_High_2050,3.0,3.0,4.0,6.0
dt_median_50_days_Low_2060,22.0,26.0,30.024999999999977,47.514999999999986
dt_median_50_days_IntLow_2060,10.0,12.0,14.024999999999977,18.014999999999986
dt_median_50_days_Int_2060,5.0,6.0,7.0,8.5
dt_median_50_days_IntHigh_2060,3.1000000000000227,4.0,4.5,6.5
dt_median_50_days_High_2060,2.0,2.5500000000000114,3.0,5.0
