,80,90,95,99
slr_ais_Low_2030_2060,0.0,0.0,0.0,0.10000000000000003
slr_gis_Low_2030_2060,0.5,0.6000000000000001,0.7,0.8504999999999996
slr_glaciers_Low_2030_2060,0.30000000000000027,0.44999999999999973,0.5499999999999998,0.9999999999999998
slr_landwater_Low_2030_2060,0.20000000000000007,0.20000000000000007,0.20000000000000007,0.30000000000000004
slr_massdef_Low_2030_2060,0.7999999999999998,1.1999999999999993,1.5,2.1999999999999997
slr_total_IntLow_2030_2060,1.4000000000000004,2.0,2.8999999999999986,3.5999999999999996
slr_ocean_dyn_IntLow_2030_2060,1.2100000000000024,1.5500000000000007,1.8000000000000007,2.3999999999999995
slr_vlm_IntLow_2030_2060,0.7,0.9,1.1,1.6
slr_ais_IntLow_2030_2060,0.20000000000000018,0.30000000000000027,0.3999999999999999,0.6504999999999994
slr_gis_IntLow_2030_2060,0.7000000000000002,0.8000000000000003,0.9499999999999997,1.2
slr_glaciers_IntLow_2030_2060,0.3999999999999999,0.5550000000000014,0.6999999999999997,1.1504999999999994
slr_landwater_IntLow_2030_2060,0.19999999999999996,0.20000000000000007,0.25,0.30000000000000004
slr_massdef_IntLow_2030_2060,1.1000000000000014,1.5,1.9000000000000004,2.600500000000001
slr_total_Int_2030_2060,1.8500000000000014,3.0,3.599999999999998,4.600000000000001
slr_ocean_dyn_Int_2030_2060,1.5000000000000009,1.8999999999999995,2.1999999999999984,2.650499999999999
slr_vlm_Int_2030_2060,0.7,0.8999999999999999,1.1,1.65
slr_ais_Int_2030_2060,0.20000000000000018,0.30000000000000027,0.40000000000000036,0.6000000000000001
slr_gis_Int_2030_2060,1.0999999999999996,1.25,1.4000000000000004,1.8999999999999995
slr_glaciers_Int_2030_2060,0.5,0.7000000000000002,0.8499999999999996,1.5514999999999985
slr_landwater_Int_2030_2060,0.19999999999999996,0.20000000000000007,0.30000000000000004,0.30000000000000004
slr_massdef_Int_2030_2060,1.4000000000000004,1.8999999999999986,2.4000000000000004,3.6999999999999993
slr_total_IntHigh_2030_2060,3.549999999999997,5.049999999999997,5.852500000000003,7.700999999999999
slr_ocean_dyn_IntHigh_2030_2060,1.5000000000000009,1.8999999999999995,2.249999999999999,2.6999999999999984
slr_vlm_IntHigh_2030_2060,0.75,0.9999999999999999,1.15,1.6500000000000001
slr_ais_IntHigh_2030_2060,0.8000000000000007,1.005000000000001,1.402499999999998,2.3500000000000014
slr_gis_IntHigh_2030_2060,2.1000000000000005,2.499999999999999,2.9499999999999993,3.7505000000000015
slr_glaciers_IntHigh_2030_2060,0.5,0.6999999999999997,0.8000000000000003,1.6009999999999995
slr_landwater_IntHigh_2030_2060,0.19999999999999996,0.20000000000000007,0.20000000000000007,0.30000000000000004
slr_massdef_IntHigh_2030_2060,2.5,3.155,3.7025,5.100499999999998
slr_total_High_2030_2060,4.850000000000001,6.350000000000001,7.700000000000003,11.001499999999998
slr_ocean_dyn_High_2030_2060,1.5,1.8999999999999995,2.1999999999999993,2.5999999999999988
slr_vlm_High_2030_2060,0.7,0.8999999999999999,1.1,1.6504999999999996
slr_ais_High_2030_2060,1.3000000000000007,1.5999999999999979,2.1524999999999963,3.450500000000001
slr_gis_High_2030_2060,4.110000000000003,4.905000000000003,5.699999999999999,7.301
slr_glaciers_High_2030_2060,0.5,0.7000000000000002,0.8999999999999999,1.5514999999999985
slr_landwater_High_2030_2060,0.20000000000000007,0.20000000000000007,0.30000000000000004,0.30000000000000004
slr_massdef_High_2030_2060,4.100000000000001,5.100000000000001,5.899999999999999,8.103499999999999
slr_total_Low_2040_2070,1.299999999999999,1.6999999999999993,2.049999999999999,2.701499999999998
slr_ocean_dyn_Low_2040_2070,1.0999999999999996,1.5499999999999998,1.8000000000000003,2.150499999999999
slr_vlm_Low_2040_2070,0.7,0.8999999999999999,1.1,1.7
slr_ais_Low_2040_2070,0.0,0.0,0.0,0.10000000000000003
slr_gis_Low_2040_2070,0.5,0.5999999999999999,0.6524999999999979,0.9000000000000001
slr_glaciers_Low_2040_2070,0.30000000000000027,0.40000000000000036,0.5,0.9004999999999996
slr_landwater_Low_2040_2070,0.20000000000000007,0.20000000000000007,0.29999999999999993,0.3004999999999996
slr_massdef_Low_2040_2070,0.8500000000000005,1.2000000000000002,1.5524999999999975,2.1009999999999995
slr_total_IntLow_2040_2070,1.3999999999999986,2.1550000000000016,3.002500000000001,3.700500000000001
slr_ocean_dyn_IntLow_2040_2070,1.0,1.25,1.4499999999999993,1.7000000000000002
slr_vlm_IntLow_2040_2070,0.7,0.9,1.1,1.6004999999999996
slr_ais_IntLow_2040_2070,0.25000000000000044,0.30000000000000027,0.5,0.7999999999999998
slr_gis_IntLow_2040_2070,0.7999999999999998,0.8999999999999999,1.1,1.3504999999999994
slr_glaciers_IntLow_2040_2070,0.40000000000000036,0.5999999999999996,0.7000000000000002,1.25
slr_landwater_IntLow_2040_2070,0.19999999999999996,0.30000000000000004,0.30000000000000004,0.4
slr_massdef_IntLow_2040_2070,1.299999999999999,1.6000000000000014,2.0,2.8005000000000004
slr_total_Int_2040_2070,2.450000000000003,4.0,4.449999999999999,5.401000000000002
slr_ocean_dyn_Int_2040_2070,1.6000000000000014,1.9499999999999993,2.1999999999999993,2.75
slr_vlm_Int_2040_2070,0.7000000000000001,0.9,1.1,1.65
slr_ais_Int_2040_2070,0.3999999999999999,0.5,0.6499999999999995,1.0005
slr_gis_Int_2040_2070,1.25,1.5,1.75,2.3
slr_glaciers_Int_2040_2070,0.5999999999999996,0.8000000000000007,1.0,1.7019999999999984
slr_landwater_Int_2040_2070,0.19999999999999996,0.29999999999999993,0.30000000000000004,0.4
slr_massdef_Int_2040_2070,1.75,2.3500000000000014,2.9525000000000006,4.101999999999998
slr_total_IntHigh_2040_2070,4.5,5.600000000000001,6.599999999999994,9.501
slr_ocean_dyn_IntHigh_2040_2070,1.5,1.8500000000000014,2.1500000000000004,2.5999999999999996
slr_vlm_IntHigh_2040_2070,0.75,0.95,1.1,1.5999999999999999
slr_ais_IntHigh_2040_2070,0.9000000000000004,1.1499999999999988,1.5049999999999955,2.7504999999999997
slr_gis_IntHigh_2040_2070,3.1500000000000004,3.655000000000003,4.25,5.501
slr_glaciers_IntHigh_2040_2070,0.5999999999999996,0.7999999999999998,1.0,1.7004999999999997
slr_landwater_IntHigh_2040_2070,0.19999999999999996,0.29999999999999993,0.29999999999999993,0.3999999999999999
slr_massdef_IntHigh_2040_2070,3.3000000000000007,4.205000000000004,5.099999999999998,6.5009999999999994
slr_total_High_2040_2070,6.25,7.705000000000004,9.450000000000003,13.901000000000005
slr_ocean_dyn_High_2040_2070,1.5,1.8999999999999986,2.200000000000001,2.6504999999999983
slr_vlm_High_2040_2070,0.7,0.9,1.15,1.7004999999999997
slr_ais_High_2040_2070,2.1999999999999993,2.799999999999997,3.804999999999996,5.801
slr_gis_High_2040_2070,6.5,7.699999999999999,8.849999999999998,11.451999999999998
slr_glaciers_High_2040_2070,0.5999999999999999,0.8000000000000007,1.0524999999999984,1.8509999999999986
slr_landwater_High_2040_2070,0.19999999999999996,0.30000000000000004,0.30000000000000004,0.4
slr_massdef_High_2040_2070,6.200000000000003,7.600000000000001,8.799999999999997,12.351999999999993
slr_total_Low_2050_2080,1.200000000000001,1.5999999999999996,1.8024999999999984,2.6999999999999993
slr_ocean_dyn_Low_2050_2080,0.5,0.6000000000000001,0.6999999999999997,0.7999999999999998
slr_vlm_Low_2050_2080,0.7,0.8999999999999999,1.1,1.65
slr_ais_Low_2050_2080,0.0,0.0,0.0,0.10000000000000003
slr_gis_Low_2050_2080,0.5000000000000002,0.6000000000000001,0.7000000000000002,0.9000000000000001
slr_glaciers_Low_2050_2080,0.2999999999999998,0.3999999999999999,0.5,0.8999999999999999
slr_landwater_Low_2050_2080,0.19999999999999996,0.29999999999999993,0.30000000000000004,0.3999999999999999
slr_massdef_Low_2050_2080,0.7999999999999998,1.1999999999999993,1.5,2.1009999999999995
slr_total_IntLow_2050_2080,1.5999999999999979,2.1999999999999993,2.849999999999998,3.599999999999998
slr_ocean_dyn_IntLow_2050_2080,0.7000000000000002,0.8999999999999995,1.0499999999999998,1.2999999999999998
slr_vlm_IntLow_2050_2080,0.7,0.9,1.1,1.7
slr_ais_IntLow_2050_2080,0.30000000000000027,0.40000000000000036,0.5999999999999996,1.0004999999999995
slr_gis_IntLow_2050_2080,0.8999999999999999,1.0499999999999998,1.1999999999999997,1.5999999999999996
slr_glaciers_IntLow_2050_2080,0.40000000000000036,0.5999999999999996,0.7000000000000002,1.2009999999999992
slr_landwater_IntLow_2050_2080,0.25,0.30000000000000004,0.3999999999999999,0.4
slr_massdef_IntLow_2050_2080,1.4000000000000004,1.75,2.0999999999999996,2.9009999999999994
slr_total_Int_2050_2080,3.020000000000007,4.749999999999994,5.452500000000001,6.501000000000003
slr_ocean_dyn_Int_2050_2080,1.5,1.8499999999999996,2.0999999999999996,2.6999999999999993
slr_vlm_Int_2050_2080,0.7,0.8999999999999999,1.1,1.65
slr_ais_Int_2050_2080,0.5999999999999996,0.8050000000000017,1.0000000000000009,1.5999999999999996
slr_gis_Int_2050_2080,1.5,1.700000000000001,2.0,2.6999999999999997
slr_glaciers_Int_2050_2080,0.7000000000000002,0.9500000000000002,1.1500000000000004,2.0504999999999995
slr_landwater_Int_2050_2080,0.19999999999999996,0.30000000000000004,0.30000000000000004,0.4
slr_massdef_Int_2050_2080,2.3000000000000007,2.900000000000002,3.6999999999999993,4.701499999999998
slr_total_IntHigh_2050_2080,5.899999999999999,7.005000000000006,8.702499999999993,12.200500000000002
slr_ocean_dyn_IntHigh_2050_2080,1.4000000000000004,1.799999999999999,2.0500000000000007,2.5500000000000007
slr_vlm_IntHigh_2050_2080,0.7000000000000001,0.95,1.1,1.6
slr_ais_IntHigh_2050_2080,1.1000000000000014,1.5999999999999979,2.3000000000000007,2.8005000000000004
slr_gis_IntHigh_2050_2080,3.6999999999999997,4.399999999999999,5.052499999999998,6.5005000000000015
slr_glaciers_IntHigh_2050_2080,0.6499999999999995,0.8999999999999995,1.0999999999999996,1.9004999999999994
slr_landwater_IntHigh_2050_2080,0.19999999999999996,0.29999999999999993,0.30000000000000004,0.3999999999999999
slr_massdef_IntHigh_2050_2080,4.199999999999996,5.4050000000000065,6.399999999999999,8.400499999999997
slr_total_High_2050_2080,8.0,9.449999999999989,11.399999999999991,16.701
slr_ocean_dyn_High_2050_2080,1.4499999999999993,1.7999999999999992,2.1500000000000004,2.750499999999998
slr_vlm_High_2050_2080,0.7,0.9,1.1,1.7004999999999995
slr_ais_High_2050_2080,3.6000000000000014,4.3999999999999995,5.707499999999989,9.350499999999993
slr_gis_High_2050_2080,7.800000000000004,9.205000000000004,10.602499999999996,13.752000000000006
slr_glaciers_High_2050_2080,0.7000000000000002,1.0,1.2000000000000002,2.0009999999999994
slr_landwater_High_2050_2080,0.19999999999999996,0.30000000000000004,0.3999999999999999,0.4
slr_massdef_High_2050_2080,7.610000000000007,8.799999999999997,10.204999999999998,14.953499999999986
slr_total_Low_2060_2090,1.1000000000000014,1.5500000000000007,1.8024999999999982,2.6505
slr_ocean_dyn_Low_2060_2090,0.34999999999999964,0.40000000000000036,0.5,0.7000000000000002
slr_vlm_Low_2060_2090,0.7,0.9,1.1024999999999978,1.6504999999999996
slr_ais_Low_2060_2090,0.0,0.09999999999999998,0.09999999999999998,0.09999999999999998
slr_gis_Low_2060_2090,0.560000000000002,0.6000000000000001,0.7999999999999998,1.0
slr_glaciers_Low_2060_2090,0.2999999999999998,0.3999999999999999,0.5,0.7999999999999998
slr_landwater_Low_2060_2090,0.19999999999999996,0.29999999999999993,0.30000000000000004,0.3999999999999999
slr_massdef_Low_2060_2090,0.7999999999999998,1.2000000000000002,1.5499999999999998,2.1005
slr_total_IntLow_2060_2090,1.8000000000000007,2.4499999999999993,3.049999999999997,3.5505000000000004
slr_ocean_dyn_IntLow_2060_2090,0.40000000000000036,0.5500000000000007,0.7000000000000002,0.9000000000000004
slr_vlm_IntLow_2060_2090,0.7,0.9,1.1,1.6
slr_ais_IntLow_2060_2090,0.4100000000000024,0.5500000000000003,0.7024999999999979,1.3505
slr_gis_IntLow_2060_2090,1.0,1.1499999999999995,1.4,1.8000000000000003
slr_glaciers_IntLow_2060_2090,0.3999999999999999,0.6000000000000001,0.7000000000000002,1.3000000000000003
slr_landwater_IntLow_2060_2090,0.19999999999999996,0.30000000000000004,0.3999999999999999,0.4
slr_massdef_IntLow_2060_2090,1.4499999999999993,1.9000000000000004,2.3000000000000007,3.0999999999999996
slr_total_Int_2060_2090,3.449999999999997,5.299999999999998,6.299999999999997,7.5005
slr_ocean_dyn_Int_2060_2090,1.549999999999999,1.8000000000000007,2.1000000000000014,2.8004999999999987
slr_vlm_Int_2060_2090,0.7,0.8999999999999999,1.1,1.6504999999999994
slr_ais_Int_2060_2090,1.2000000000000015,1.6999999999999993,2.0,3.150500000000002
slr_gis_Int_2060_2090,1.6999999999999995,2.0,2.3,3.0
slr_glaciers_Int_2060_2090,0.7999999999999998,1.0999999999999996,1.3000000000000007,2.3009999999999997
slr_landwater_Int_2060_2090,0.19999999999999996,0.30000000000000004,0.3999999999999999,0.4
slr_massdef_Int_2060_2090,2.75,3.5000000000000004,4.199999999999999,5.699999999999996
slr_total_IntHigh_2060_2090,7.499999999999986,8.599999999999996,10.899999999999991,14.452499999999993
slr_ocean_dyn_IntHigh_2060_2090,1.5,1.8000000000000007,2.102499999999999,2.8005000000000004
slr_vlm_IntHigh_2060_2090,0.7999999999999999,0.9999999999999999,1.15,1.6
slr_ais_IntHigh_2060_2090,1.8999999999999986,2.5,2.8999999999999986,4.801
slr_gis_IntHigh_2060_2090,3.700000000000001,4.4,5.000000000000002,6.5009999999999994
slr_glaciers_IntHigh_2060_2090,0.75,1.0,1.2524999999999977,2.1009999999999986
slr_landwater_IntHigh_2060_2090,0.19999999999999996,0.29999999999999993,0.30000000000000004,0.4
slr_massdef_IntHigh_2060_2090,4.600000000000001,5.500000000000001,6.399999999999999,9.350000000000001
slr_total_High_2060_2090,9.700000000000003,11.355000000000008,13.599999999999994,20.0015
slr_ocean_dyn_High_2060_2090,1.5999999999999996,1.9000000000000004,2.25,2.950499999999999
slr_vlm_High_2060_2090,0.7,0.8550000000000012,1.1,1.600999999999999
slr_ais_High_2060_2090,3.6000000000000028,6.020000000000004,8.502499999999998,10.401000000000005
slr_gis_High_2060_2090,7.110000000000003,8.400000000000002,9.752499999999998,12.551
slr_glaciers_High_2060_2090,0.7999999999999998,1.0999999999999996,1.2999999999999998,2.3009999999999997
slr_landwater_High_2060_2090,0.25,0.30000000000000004,0.30249999999999777,0.4
slr_massdef_High_2060_2090,8.31000000000001,9.950000000000003,11.304999999999993,15.402999999999988
dt_mean_20_days_Low_2020,14.5,22.0,32.0,inf
dt_mean_20_days_IntLow_2020,9.100000000000023,13.0,16.0,28.029999999999973
dt_mean_20_days_Int_2020,7.0,10.0,12.5,19.0
dt_mean_20_days_IntHigh_2020,6.0,8.0,10.5,15.0
dt_mean_20_days_High_2020,5.0,7.5,9.5,13.004999999999995
dt_mean_20_days_Low_2030,16.0,23.0,33.0,
dt_mean_20_days_IntLow_2030,9.5,13.0,16.0,32.0
dt_mean_20_days_Int_2030,6.5,9.0,12.0,18.0
dt_mean_20_days_IntHigh_2030,5.0,7.0,9.5,13.004999999999995
dt_mean_20_days_High_2030,4.5,6.0,8.0,11.009999999999991
dt_mean_20_days_Low_2040,18.0,25.0,32.0,
dt_mean_20_days_IntLow_2040,9.5,13.0,16.0,30.0
dt_mean_20_days_Int_2040,6.0,8.5,12.0,15.504999999999995
dt_mean_20_days_IntHigh_2040,4.5,6.0,8.0,12.0
dt_mean_20_days_High_2040,3.6000000000000227,5.0,7.0,9.004999999999995
dt_mean_20_days_Low_2050,20.0,27.0,35.0,
dt_mean_20_days_IntLow_2050,9.5,13.0,17.0,29.0
dt_mean_20_days_Int_2050,5.5,8.0,10.0,14.0
dt_mean_20_days_IntHigh_2050,4.0,5.0,7.0,10.0
dt_mean_20_days_High_2050,3.0,4.0,5.0,8.0
dt_mean_20_days_Low_2060,22.0,29.5,37.52499999999998,
dt_mean_20_days_IntLow_2060,10.0,13.050000000000011,17.5,28.00999999999999
dt_mean_20_days_Int_2060,5.0,7.0,9.0,12.0
dt_mean_20_days_IntHigh_2060,3.0,5.0,6.0,9.004999999999995
dt_mean_20_days_High_2060,2.0,3.0,4.0,6.0
dt_mean_26_days_Low_2020,16.0,23.100000000000023,36.049999999999955,inf
dt_mean_26_days_IntLow_2020,10.0,14.0,17.5,31.004999999999995
dt_mean_26_days_Int_2020,7.0,10.0,13.024999999999977,19.0
dt_mean_26_days_IntHigh_2020,6.0,8.0,10.5,15.009999999999991
dt_mean_26_days_High_2020,5.5,7.5,10.0,14.009999999999991
dt_mean_26_days_Low_2030,18.0,25.0,38.02499999999998,
dt_mean_26_days_IntLow_2030,10.0,14.0,17.024999999999977,34.0
dt_mean_26_days_Int_2030,7.0,9.550000000000011,12.5,18.504999999999995
dt_mean_26_days_IntHigh_2030,5.5,7.5,10.0,14.0
dt_mean_26_days_High_2030,4.5,6.050000000000011,8.0,12.0
dt_mean_26_days_Low_2040,20.5,27.05000000000001,36.02499999999998,
dt_mean_26_days_IntLow_2040,10.0,14.0,17.024999999999977,31.5
dt_mean_26_days_Int_2040,6.100000000000023,9.0,12.0,16.004999999999995
dt_mean_26_days_IntHigh_2040,5.0,6.5,8.0,12.0
dt_mean_26_days_High_2040,4.0,5.5,7.0,10.004999999999995
dt_mean_26_days_Low_2050,22.0,29.0,40.02499999999998,
dt_mean_26_days_IntLow_2050,10.0,14.0,18.024999999999977,31.504999999999995
dt_mean_26_days_Int_2050,6.0,8.0,11.0,15.0
dt_mean_26_days_IntHigh_2050,4.0,6.0,7.0,11.504999999999995
dt_mean_26_days_High_2050,3.0,4.5,6.0,8.0
dt_mean_26_days_Low_2060,24.0,32.55000000000001,43.0,
dt_mean_26_days_IntLow_2060,10.5,14.5,19.0,30.019999999999982
dt_mean_26_days_Int_2060,5.0,7.5,9.0,13.0
dt_mean_26_days_IntHigh_2060,3.0,4.550000000000011,6.0,10.0
dt_mean_26_days_High_2060,2.0,3.0,4.5,7.0
dt_mean_50_days_Low_2020,21.0,29.100000000000023,46.02499999999998,
dt_mean_50_days_IntLow_2020,12.0,16.0,20.0,39.004999999999995
dt_mean_50_days_Int_2020,8.0,11.0,14.0,22.0
dt_mean_50_days_IntHigh_2020,6.5,9.0,11.0,17.0
dt_mean_50_days_High_2020,6.0,8.0,10.0,15.009999999999991
dt_mean_50_days_Low_2030,23.5,30.55000000000001,47.52499999999998,
dt_mean_50_days_IntLow_2030,11.5,16.0,20.024999999999977,37.00999999999999
dt_mean_50_days_Int_2030,7.5,10.550000000000011,14.0,21.0
dt_mean_50_days_IntHigh_2030,6.0,8.0,10.0,15.009999999999991
dt_mean_50_days_High_2030,5.0,7.0,8.5,13.0
dt_mean_50_days_Low_2040,26.0,34.0,49.0,
dt_mean_50_days_IntLow_2040,11.5,16.5,21.0,35.00999999999999
dt_mean_50_days_Int_2040,7.0,10.0,13.0,18.5
dt_mean_50_days_IntHigh_2040,5.0,7.0,9.0,13.504999999999995
dt_mean_50_days_High_2040,4.0,6.0,7.0,11.5
dt_mean_50_days_Low_2050,28.0,36.5,,
dt_mean_50_days_IntLow_2050,12.0,16.5,21.5,34.514999999999986
dt_mean_50_days_Int_2050,6.5,9.0,12.0,17.0
dt_mean_50_days_IntHigh_2050,4.0,6.0,8.0,13.0
dt_mean_50_days_High_2050,3.5,5.0,6.0,10.0
dt_mean_50_days_Low_2060,31.0,46.55000000000001,,
dt_mean_50_days_IntLow_2060,12.0,17.0,22.0,34.53499999999997
dt_mean_50_days_Int_2060,6.0,8.0,10.0,14.0
dt_mean_50_days_IntHigh_2060,4.0,5.0,7.0,13.0
dt_mean_50_days_High_2060,3.0,4.0,5.0,8.504999999999995
dt_median_20_days_Low_2020,11.5,16.0,23.5,44.539999999999964
dt_median_20_days_IntLow_2020,9.0,12.0,14.524999999999977,25.0
dt_median_20_days_Int_2020,7.5,9.5,12.0,18.50999999999999
dt_median_20_days_IntHigh_2020,6.0,8.0,10.0,16.0
dt_median_20_days_High_2020,5.0,7.0,9.0,14.0
dt_median_20_days_Low_2030,12.5,18.0,25.0,51.00999999999999
dt_median_20_days_IntLow_2030,9.0,11.5,14.5,24.00999999999999
dt_median_20_days_Int_2030,6.0,8.0,11.0,17.0
dt_median_20_days_IntHigh_2030,5.0,7.0,8.024999999999977,13.009999999999991
dt_median_20_days_High_2030,4.0,6.0,7.0,11.0
dt_median_20_days_Low_2040,14.0,19.55000000000001,26.0,51.014999999999986
dt_median_20_days_IntLow_2040,8.5,11.0,14.5,23.504999999999995
dt_median_20_days_Int_2040,5.600000000000023,8.0,9.524999999999977,15.0
dt_median_20_days_IntHigh_2040,4.0,6.0,7.0,11.0
dt_median_20_days_High_2040,3.0,5.0,6.0,9.0
dt_median_20_days_Low_2050,16.5,23.0,28.524999999999977,inf
dt_median_20_days_IntLow_2050,8.600000000000023,11.5,14.0,23.0
dt_median_20_days_Int_2050,5.0,7.0,8.524999999999977,13.504999999999995
dt_median_20_days_IntHigh_2050,3.0,5.0,6.0,10.0
dt_median_20_days_High_2050,3.0,4.0,5.0,7.0
dt_median_20_days_Low_2060,17.0,24.5,30.0,inf
dt_median_20_days_IntLow_2060,8.0,12.0,15.0,24.00999999999999
dt_median_20_days_Int_2060,4.0,6.0,7.5,12.0
dt_median_20_days_IntHigh_2060,3.0,4.0,5.0,8.004999999999995
dt_median_20_days_High_2060,2.0,3.0,4.0,6.0
dt_median_26_days_Low_2020,13.5,18.0,26.024999999999977,58.02999999999997
dt_median_26_days_IntLow_2020,10.0,12.550000000000011,15.5,27.0
dt_median_26_days_Int_2020,8.0,10.0,12.5,20.0
dt_median_26_days_IntHigh_2020,6.5,8.0,10.0,16.504999999999995
dt_median_26_days_High_2020,5.5,7.5,9.0,14.004999999999995
dt_median_26_days_Low_2030,15.0,20.0,27.024999999999977,59.014999999999986
dt_median_26_days_IntLow_2030,9.5,12.0,16.0,26.504999999999995
dt_median_26_days_Int_2030,7.0,9.0,11.524999999999977,18.504999999999995
